state,h_tract,w_tract,workers,flow_share,h_lat,h_lon,w_lat,w_lon,median_income,pop_total,nh_white,nh_black,hispanic,base_km,base_min,base_cameras,avoid_km,avoid_min,avoid_cameras,extra_km,extra_min,cameras_evaded
ny,36081006202,36081016300,2,0.0000002471,40.6648771,-73.854407,40.7563079,-73.909882,72061.0,6441.0,2403.0,321.0,2731.0,14.1039,19.7586,6,14.5175,22.9511,0,0.4135,3.1925,6
nc,37179020405,37119005508,5,0.0000011877,35.0194615,-80.5834165,35.3526137,-80.825326,52857.0,1906.0,995.0,234.0,614.0,50.2472,41.7476,4,57.1716,51.9122,0,6.9245,10.1646,4
oh,39035118900,39035107802,17,0.0000035103,41.5067792,-81.6221517,41.5071742,-81.6796603,40000.0,1230.0,372.0,683.0,24.0,5.3187,6.8674,0,5.3187,6.8674,0,0.0,0.0,0
wa,53035092500,53061052203,2,0.0000006275,47.5538839,-122.5930481,47.8782193,-121.9822044,85976.0,5716.0,4531.0,70.0,444.0,87.1943,115.8675,3,93.8431,127.6103,0,6.6488,11.7428,3
oh,39035175107,39103416200,2,0.0000004130,41.3363659,-81.7471644,41.2229338,-81.8564251,111442.0,3475.0,3239.0,10.0,71.0,20.5513,23.3828,3,21.5438,24.4647,0,0.9925,1.0819,3
tn,47065011205,47065003100,237,0.0000861962,35.1374052,-85.0479717,35.0490212,-85.310006,107747.0,8079.0,7188.0,500.0,286.0,32.7584,32.014,0,32.7584,32.014,0,0.0,0.0,0
tx,48215021600,48427950107,2,0.0000001617,26.2016008,-98.1804646,26.3508693,-98.786286,26639.0,3910.0,146.0,0.0,3764.0,68.7685,53.1188,0,68.7685,53.1188,0,0.0,0.0,0
il,17043840908,17043844310,13,0.0000024567,41.9138198,-88.050294,41.8418335,-88.0212085,117188.0,5171.0,1321.0,1388.0,1750.0,12.1002,14.3619,3,12.4639,16.3213,0,0.3637,1.9594,3
mo,29189214601,29189211700,8,0.0000033447,38.7007182,-90.3801402,38.7606303,-90.2907244,46163.0,3394.0,2218.0,796.0,182.0,15.1514,16.0165,4,14.5667,19.3168,0,-0.5847,3.3003,4
tn,47187050104,47037018102,3,0.0000010911,35.9758714,-86.6924232,36.1276381,-86.867866,168485.0,5257.0,4188.0,0.0,146.0,29.4044,29.461,0,29.4044,29.461,0,0.0,0.0,0
az,04013814300,04013422209,3,0.0000010425,33.3281393,-111.7984565,33.3424187,-111.8504007,97996.0,4621.0,3052.0,67.0,1030.0,6.9279,7.6497,0,6.9279,7.6497,0,0.0,0.0,0
fl,12069030507,12057010824,2,0.0000002273,28.7937636,-81.9162919,28.0709133,-82.4200979,45677.0,8499.0,3669.0,1833.0,2439.0,117.7693,84.7727,7,120.7185,99.3016,0,2.9492,14.5289,7
mo,29031881301,29031881500,256,0.0001070302,37.3249344,-89.5785388,37.269969,-89.6155449,66189.0,4029.0,3286.0,195.0,50.0,10.3586,13.537,0,10.3586,13.537,0,0.0,0.0,0
az,04013422305,04013113204,15,0.0000052123,33.3467173,-111.8158186,33.4625882,-112.053214,94280.0,6373.0,4606.0,372.0,846.0,33.1965,25.8637,0,33.1965,25.8637,0,0.0,0.0,0
co,08059010405,08059009856,4,0.0000015748,39.7974819,-105.0833343,39.7181691,-105.1992855,78011.0,2785.0,1983.0,0.0,575.0,15.9026,12.4766,0,15.9026,12.4766,0,0.0,0.0,0
ny,36047032100,36047053800,1,0.0000001236,40.6668692,-73.9521834,40.6181982,-73.956835,73949.0,5168.0,1102.0,2626.0,1126.0,6.6949,9.9729,0,6.6949,9.9729,0,0.0,0.0,0
va,51043010102,51540001000,2,0.0000006065,39.1717811,-77.9811063,38.0351639,-78.4785701,137950.0,4140.0,3723.0,5.0,300.0,161.423,144.8209,8,174.5384,170.3567,1,13.1154,25.5358,7
wa,53061041701,53061051702,16,0.0000050203,47.8899399,-122.2149774,47.8312109,-122.2863815,79980.0,6311.0,2700.0,252.0,1052.0,10.4144,11.1081,1,10.1195,11.6362,0,-0.2948,0.528,1
va,51093280300,51800065500,8,0.0000024260,36.8473682,-76.7250476,36.7219742,-76.5710176,73598.0,5285.0,4036.0,713.0,203.0,23.0811,28.256,10,25.5779,32.8488,0,2.4968,4.5928,10
az,04013110001,04013319705,7,0.0000024324,33.4868383,-112.1642623,33.3965781,-111.9520842,76426.0,5062.0,268.0,209.0,4509.0,26.2846,24.0686,0,26.2846,24.0686,0,0.0,0.0,0
pa,42129803301,42007600702,2,0.0000003877,40.3361167,-79.7654882,40.7514634,-80.3832174,83938.0,6057.0,5616.0,0.0,62.0,82.2981,85.1399,1,82.7047,85.4745,0,0.4066,0.3346,1
va,51159040200,51097950400,3,0.0000009097,37.9147998,-76.6278355,37.7958266,-76.9765982,85250.0,3466.0,2160.0,928.0,265.0,48.3641,42.2806,4,48.7107,43.5505,1,0.3467,1.2699,3
oh,39151713202,39151701300,31,0.0000064011,40.7436515,-81.4350881,40.7920199,-81.4043432,63929.0,1876.0,1807.0,42.0,14.0,8.5425,11.1005,0,8.5425,11.1005,0,0.0,0.0,0
wa,53073010408,53057952500,8,0.0000025101,48.9776261,-122.638775,48.4170171,-122.3390553,104075.0,2918.0,2551.0,0.0,159.0,75.0529,53.9091,0,75.0529,53.9091,0,0.0,0.0,0
il,17097861402,17097864106,31,0.0000058584,42.3421792,-88.0933995,42.286863,-88.0080515,87087.0,8546.0,4206.0,457.0,2565.0,13.0558,12.7353,2,13.7279,14.4562,0,0.6721,1.7209,2
mo,29077004106,29225470402,5,0.0000020904,37.1088895,-93.3460359,37.1347154,-92.9091048,97734.0,4242.0,3887.0,17.0,87.0,46.7514,38.0834,1,47.6301,39.9713,0,0.8787,1.8879,1
co,08123001906,08059012054,1,0.0000003937,40.1291647,-104.8237221,39.6170527,-105.1012684,69167.0,1751.0,644.0,0.0,1095.0,71.4051,59.1562,5,72.3474,62.6457,0,0.9423,3.4895,5
co,08014030800,08031001707,26,0.0000102362,39.9200732,-105.0428103,39.743359,-104.9948428,134318.0,6162.0,4544.0,0.0,1083.0,22.6943,23.8088,5,23.4702,24.842,0,0.7759,1.0331,5
ca,06085504509,06085508102,88,0.0000052313,37.4219626,-121.8902998,37.3303633,-122.0048875,184063.0,4740.0,193.0,126.0,62.0,18.1845,18.2181,4,18.4076,20.3937,0,0.2232,2.1755,4
va,51059421101,51107611002,5,0.0000015162,38.7514882,-77.1731098,39.0642268,-77.4557941,156507.0,5385.0,2199.0,1617.0,605.0,50.0582,40.5281,1,50.9216,42.2273,0,0.8634,1.6992,1
tx,48085031006,48113016410,1,0.0000000809,33.1364911,-96.4726436,32.6665334,-97.0264192,59538.0,3643.0,2085.0,65.0,1379.0,91.8135,65.1379,8,92.3237,69.9875,0,0.5102,4.8496,8
wa,53033031705,53033021802,9,0.0000028239,47.3824059,-122.1154859,47.7674648,-122.1726215,151182.0,4255.0,3137.0,361.0,171.0,51.1645,43.9119,0,51.1645,43.9119,0,0.0,0.0,0
pa,42101030800,42091201404,10,0.0000019384,40.0547831,-75.0819056,40.147322,-75.1881295,59732.0,5338.0,1328.0,1177.0,1403.0,15.8814,19.5302,1,16.2787,21.4681,0,0.3973,1.9379,1
ny,36103158710,36103146616,12,0.0000014828,40.8878148,-72.8806528,40.7703685,-73.1464445,125486.0,3884.0,3047.0,324.0,426.0,36.8196,35.2161,2,38.8796,32.2029,0,2.06,-3.0132,2
nc,37183052807,37183053609,61,0.0000144905,35.7066482,-78.5146355,35.8408048,-78.817459,64771.0,7937.0,2414.0,3971.0,1143.0,38.0793,34.6442,1,38.1955,34.6894,0,0.1162,0.0452,1
nc,37097061501,37097061402,45,0.0000106897,35.5994608,-80.7926699,35.5915725,-80.9025212,74190.0,5027.0,4080.0,379.0,323.0,13.3975,15.6003,10,18.7892,21.7124,0,5.3917,6.1121,10
ny,36047031500,36061001300,36,0.0000044484,40.6769132,-73.9499243,40.709126,-74.0129925,88200.0,5316.0,2158.0,2163.0,553.0,8.5078,11.9361,16,20.1766,32.7981,7,11.6687,20.862,9
ca,06029003807,06029003113,2,0.0000001189,35.3907396,-119.1188797,35.3179747,-119.0288351,89483.0,3357.0,2031.0,7.0,1084.0,15.8542,13.1988,2,16.3799,13.4993,0,0.5257,0.3005,2
pa,42129808100,42129807500,40,0.0000077537,40.3592767,-79.2449986,40.3212232,-79.390749,64971.0,4234.0,3887.0,224.0,82.0,14.2226,15.4351,0,14.2226,15.4351,0,0.0,0.0,0
ca,06109002201,06099000403,3,0.0000001783,38.0069228,-120.2905739,37.6999824,-120.9672353,68852.0,5700.0,4823.0,0.0,609.0,85.0877,73.0175,0,85.0877,73.0175,0,0.0,0.0,0
ny,36015000600,36015010302,15,0.0000018535,42.092139,-76.8149942,42.1153912,-76.9116244,29423.0,3347.0,2719.0,233.0,226.0,11.1299,12.6164,1,11.3275,13.6246,0,0.1977,1.0082,1
oh,39049007394,39095007802,1,0.0000002065,40.0367903,-82.8099309,41.6966745,-83.6332087,201111.0,3571.0,2846.0,340.0,99.0,223.9159,174.675,14,228.7295,193.3082,0,4.8137,18.6332,14
ny,36081134701,36047118201,1,0.0000001236,40.7372846,-73.7848538,40.6879085,-73.8718976,85816.0,5402.0,828.0,598.0,1333.0,11.4345,11.8503,7,11.9,14.7958,0,0.4654,2.9455,7
co,08123001005,08123001006,59,0.0000232284,40.3726659,-104.7223,40.3774979,-104.7056307,79315.0,8414.0,3850.0,13.0,4149.0,2.0002,2.6398,0,2.0002,2.6398,0,0.0,0.0,0
wa,53033032705,53053061100,2,0.0000006275,47.4666205,-121.8050261,47.2455764,-122.4936719,150662.0,3635.0,3104.0,0.0,299.0,74.479,55.9077,0,74.479,55.9077,0,0.0,0.0,0
ny,36005007300,36081003200,5,0.0000006178,40.8146752,-73.909389,40.6873154,-73.846767,28166.0,4444.0,15.0,1338.0,2844.0,18.66,23.1859,20,29.9536,33.2133,2,11.2936,10.0274,18
ny,36061017100,36081024600,1,0.0000001236,40.7888333,-73.9828254,40.7012022,-73.7964993,173490.0,9200.0,7370.0,220.0,1021.0,22.8236,25.869,11,26.4865,32.6459,4,3.6629,6.7769,7
fl,12097042400,12099007763,1,0.0000001136,28.3178767,-81.3787895,26.6648741,-80.2114256,61544.0,6579.0,1281.0,223.0,4641.0,248.6456,151.8961,5,252.6186,154.7817,0,3.9729,2.8856,5
co,08031003602,08123001911,4,0.0000015748,39.767421,-104.950128,40.0258281,-104.7835375,74357.0,4499.0,1630.0,591.0,2041.0,35.7772,31.4147,0,35.7772,31.4147,0,0.0,0.0,0
ny,36047076800,36061010100,13,0.0000016064,40.6188042,-73.9608017,40.7497314,-73.9915412,71250.0,3992.0,2797.0,52.0,253.0,17.7992,21.3634,10,20.7823,29.5989,2,2.9831,8.2355,8
il,17143002600,17143002900,27,0.0000051024,40.732297,-89.5626128,40.7497702,-89.6010754,60739.0,1535.0,1347.0,59.0,40.0,5.2091,6.305,0,5.2091,6.305,0,0.0,0.0,0
ny,36029015001,36029014901,61,0.0000075376,42.8244913,-78.5283307,42.8988786,-78.4946069,95134.0,5196.0,4864.0,0.0,264.0,10.6662,9.8663,0,10.6662,9.8663,0,0.0,0.0,0
ny,36005021200,36001002100,2,0.0000002471,40.8361273,-73.8589637,42.6503316,-73.7775366,66329.0,4975.0,41.0,1573.0,1598.0,230.029,157.8938,16,232.4787,182.7067,0,2.4496,24.8128,16
mo,29077004107,29209090603,8,0.0000033447,37.1335184,-93.3324415,36.6594976,-93.3626555,49851.0,3764.0,3026.0,0.0,465.0,61.2511,56.0949,6,68.2651,71.4741,0,7.014,15.3792,6
ny,36059303203,36061011100,3,0.0000003707,40.7485307,-73.6635012,40.7546475,-73.9953878,150000.0,2988.0,927.0,0.0,255.0,31.7384,29.7654,16,33.6076,39.4711,4,1.8693,9.7057,12
co,08123002007,08013060900,26,0.0000102362,40.0366515,-105.0445976,39.9743022,-105.1069745,125813.0,6860.0,5426.0,0.0,721.0,12.9757,15.1663,9,15.7313,17.125,0,2.7555,1.9587,9
ny,36103159602,36061009600,10,0.0000012357,40.8032831,-72.7556018,40.7563748,-73.9808861,158125.0,4183.0,3662.0,50.0,206.0,111.6258,90.2465,16,114.0533,101.909,2,2.4276,11.6625,14
tn,47093006104,47093004403,40,0.0000145479,36.0361522,-84.0282666,35.9179527,-84.0447801,80881.0,6454.0,5754.0,47.0,375.0,17.9471,23.8009,3,24.9297,20.2915,0,6.9827,-3.5094,3
az,04013116900,04013092600,4,0.0000013899,33.4884301,-112.1233353,33.5456908,-112.1945977,48456.0,2653.0,248.0,40.0,2291.0,9.668,9.1576,0,9.668,9.1576,0,0.0,0.0,0
mo,29189220002,29189219400,1,0.0000004181,38.5496287,-90.3221921,38.5769761,-90.3670896,64491.0,3574.0,3134.0,200.0,99.0,6.1917,8.4778,0,6.1917,8.4778,0,0.0,0.0,0
ny,36065024900,36067013500,9,0.0000011121,43.0659307,-75.5296916,43.1125491,-76.1782671,80491.0,5235.0,4918.0,62.0,182.0,62.1447,50.4863,0,62.1447,50.4863,0,0.0,0.0,0
co,08123000502,08069001714,32,0.0000125985,40.4266675,-104.7046709,40.4229075,-104.9741537,45852.0,3826.0,1163.0,70.0,2434.0,27.0077,22.3846,4,27.5722,24.1171,1,0.5644,1.7325,3
il,17031804505,17043841204,9,0.0000017008,41.9936149,-88.1751552,41.928777,-88.0856228,84728.0,3644.0,2247.0,88.0,881.0,13.4827,14.072,3,14.8674,18.7017,0,1.3847,4.6297,3
pa,42011001300,42011011200,38,0.0000073660,40.3416264,-75.9284881,40.3337613,-75.9468861,41731.0,2805.0,284.0,181.0,2267.0,2.2056,2.819,0,2.2056,2.819,0,0.0,0.0,0
ny,36005022102,36061010100,18,0.0000022242,40.8376586,-73.9160957,40.7497314,-73.9915412,50051.0,6143.0,130.0,870.0,5047.0,14.4792,15.7391,15,14.7299,16.4422,4,0.2507,0.7032,11
wa,53033032216,53033022701,15,0.0000047065,47.6036467,-122.0467685,47.6548917,-122.2056786,234743.0,5266.0,2264.0,0.0,67.0,19.5015,22.7138,3,20.6814,26.7789,0,1.1799,4.0651,3
co,08077000900,08077000400,166,0.0000653545,39.1013837,-108.6167119,39.0850987,-108.5742215,58013.0,4093.0,2817.0,49.0,993.0,6.7446,7.7078,3,6.7256,8.3628,0,-0.0191,0.655,3
co,08031015800,08001008354,73,0.0000287402,39.8134798,-104.7721151,39.7785857,-104.6847541,69701.0,2829.0,643.0,1185.0,649.0,11.0234,10.7858,0,11.0234,10.7858,0,0.0,0.0,0
fl,12127083005,12131950604,1,0.0000001136,28.9555322,-80.8887719,30.3677095,-86.2620411,57672.0,3707.0,2823.0,13.0,608.0,629.4261,436.0238,55,729.5955,571.6075,4,100.1695,135.5836,51
nc,37067002807,37067003804,85,0.0000201916,36.2376958,-80.27783,36.037092,-80.3194362,66757.0,5397.0,3501.0,1233.0,459.0,26.6871,28.6333,0,26.6871,28.6333,0,0.0,0.0,0
az,04013112507,04013612301,2,0.0000006950,33.4642123,-112.1684128,33.708683,-112.0801056,39929.0,3292.0,161.0,198.0,2885.0,35.14,28.7089,0,35.14,28.7089,0,0.0,0.0,0
oh,39035134300,39035134203,13,0.0000026843,41.3689736,-81.8456951,41.3773793,-81.8795904,65872.0,4313.0,3232.0,326.0,218.0,4.6045,7.0406,0,4.6045,7.0406,0,0.0,0.0,0
nc,37015960200,37147000101,7,0.0000016628,36.1462991,-77.0430465,35.6110461,-77.3697016,48242.0,3924.0,1156.0,2592.0,62.0,82.1493,71.1833,1,82.8538,75.9092,0,0.7046,4.7259,1
tx,48303001709,48303001602,146,0.0000118066,33.5542257,-101.9290713,33.5700712,-101.8953458,51271.0,5168.0,1976.0,684.0,2244.0,5.0095,5.6592,0,5.0095,5.6592,0,0.0,0.0,0
va,51550020500,51550021407,7,0.0000021227,36.7908721,-76.2920627,36.7806387,-76.371167,64050.0,2316.0,541.0,1226.0,526.0,11.1222,12.8023,3,15.6793,14.4773,0,4.557,1.675,3
az,04015952901,04013114100,7,0.0000024324,34.4782178,-114.3169025,33.4477532,-112.0739233,65987.0,2456.0,2009.0,0.0,288.0,309.1478,224.5424,10,317.8262,268.5385,2,8.6784,43.996,8
tx,48201533500,48201551202,2,0.0000001617,29.8923877,-95.4196267,29.9708756,-95.506244,59114.0,4206.0,210.0,486.0,3428.0,14.2834,14.5445,2,15.6095,15.288,0,1.3261,0.7435,2
mo,29095008600,29095012501,2,0.0000008362,39.006444,-94.5841665,39.020101,-94.4668865,112381.0,5398.0,4328.0,502.0,281.0,12.3005,12.9955,6,14.7515,16.098,0,2.4509,3.1026,6
co,08125963200,08087000500,29,0.0000114173,39.9719064,-102.6317528,40.2503688,-103.8038979,55566.0,5568.0,3611.0,0.0,1809.0,119.9339,97.0063,3,122.0509,96.5032,0,2.117,-0.503,3
az,04013050615,04013114704,4,0.0000013899,33.4266011,-112.5727511,33.4332564,-112.1259049,71274.0,5130.0,2029.0,172.0,2802.0,47.5113,33.1347,6,50.6351,37.3254,0,3.1238,4.1908,6
pa,42091209202,42091208203,9,0.0000017446,40.2519439,-75.6789421,40.3193063,-75.6039354,70156.0,2084.0,1646.0,193.0,146.0,11.7141,13.5302,5,12.6209,16.6817,0,0.9068,3.1514,5
tx,48113011702,48201554202,1,0.0000000809,32.7052049,-96.6408821,30.0061995,-95.5751032,52598.0,5743.0,527.0,397.0,4780.0,360.0832,215.4905,18,367.6992,260.3278,0,7.616,44.8374,18
az,04013116738,04013319001,62,0.0000215440,33.3730462,-112.0016602,33.4182892,-111.93266,95345.0,6653.0,3120.0,804.0,2064.0,11.6026,14.4931,5,11.6214,15.2537,1,0.0188,0.7606,4
tn,47157008800,47157021320,29,0.0000105472,35.1713215,-89.9252084,35.0925659,-89.849201,39941.0,7242.0,2602.0,1686.0,2856.0,14.3279,13.2592,0,14.3279,13.2592,0,0.0,0.0,0
fl,12103025013,12057012001,12,0.0000013636,27.8464841,-82.7552974,27.9873418,-82.3858264,90449.0,4846.0,3846.0,296.0,138.0,46.1741,37.8765,3,46.4465,37.871,0,0.2724,-0.0054,3
wa,53063011000,53063001200,11,0.0000034514,47.7209866,-117.4237839,47.6950551,-117.431158,84408.0,3423.0,2745.0,61.0,154.0,3.3774,5.0508,1,3.6444,5.4711,0,0.2671,0.4203,1
pa,42115032000,42115032901,9,0.0000017446,41.9112584,-76.0440111,41.6873549,-75.6270882,59597.0,2770.0,2597.0,8.0,84.0,51.8051,61.7789,0,51.8051,61.7789,0,0.0,0.0,0
mo,29189215902,29189216500,28,0.0000117064,38.6689323,-90.3172609,38.6486876,-90.3440152,52307.0,3267.0,923.0,1866.0,117.0,5.3022,6.2333,2,5.4272,6.9607,0,0.125,0.7274,2
fl,12103025014,12057012001,9,0.0000010227,27.8318686,-82.7405354,27.9873418,-82.3858264,70536.0,4407.0,3191.0,247.0,313.0,44.664,35.8884,3,44.8998,37.0802,0,0.2357,1.1918,3
fl,12069031306,12095015901,7,0.0000007955,28.5267268,-81.6830945,28.5983713,-81.3599871,107094.0,10399.0,5673.0,1085.0,2942.0,44.1965,36.6925,11,46.5418,40.1042,0,2.3454,3.4117,11
fl,12101031701,12101031602,26,0.0000029546,28.2503645,-82.5663186,28.1854188,-82.5701868,122768.0,8818.0,5852.0,492.0,1496.0,12.883,12.6177,1,18.891,18.7156,0,6.008,6.0978,1
ny,36047046000,36047052800,3,0.0000003707,40.632163,-73.965733,40.6308472,-73.9626086,78155.0,3302.0,1314.0,156.0,610.0,0.5878,1.1673,0,0.5878,1.1673,0,0.0,0.0,0
tx,48215024004,48061012607,3,0.0000002426,26.329791,-98.1818429,25.9479994,-97.4340713,62844.0,6507.0,348.0,0.0,6137.0,98.4142,78.7153,4,99.2485,81.6036,0,0.8343,2.8883,4
il,17201001800,17031320102,5,0.0000009449,42.2447875,-89.0719153,41.8851249,-87.6241944,33396.0,4734.0,2113.0,755.0,1353.0,133.3878,87.2658,14,141.2151,107.2486,0,7.8273,19.9828,14
nc,37141920601,37129011504,32,0.0000076016,34.4486284,-77.9634417,34.3178894,-77.9215899,46964.0,3109.0,1639.0,522.0,839.0,21.0605,26.1492,1,21.6562,26.6907,0,0.5957,0.5415,1
oh,39157020801,39081011401,7,0.0000014454,40.4919347,-81.4609682,40.480902,-80.6624754,28512.0,2538.0,2164.0,22.0,184.0,89.0116,89.3265,0,89.0116,89.3265,0,0.0,0.0,0
il,17179022300,17031191100,1,0.0000001890,40.7218633,-89.4260918,41.9196293,-87.7509763,99375.0,5875.0,5597.0,46.0,80.0,233.49,168.692,22,242.0232,202.6058,0,8.5332,33.9138,22
fl,12011100700,12009068502,1,0.0000001136,25.9902195,-80.1936711,28.3855242,-80.5986155,46495.0,6319.0,215.0,3707.0,2326.0,291.0944,202.5407,17,303.5287,214.9006,0,12.4343,12.3599,17
fl,12095017108,12095016803,15,0.0000017046,28.4057347,-81.5164738,28.425165,-81.38205,100147.0,10215.0,4560.0,465.0,2437.0,15.6495,17.939,0,15.6495,17.939,0,0.0,0.0,0
mo,29077004900,29213480205,2,0.0000008362,37.2025965,-93.519454,36.6446636,-93.2189025,67243.0,6294.0,6038.0,0.0,67.0,86.676,58.4308,2,88.1554,59.5988,0,1.4794,1.168,2
ny,36047107800,36081155104,4,0.0000004943,40.6588417,-73.8759589,40.7504354,-73.710439,75881.0,4336.0,39.0,3529.0,612.0,20.0844,23.2662,13,20.9329,25.6099,0,0.8485,2.3436,13
tn,47065011003,47065000400,62,0.0000225492,35.2150632,-85.3013338,35.0490534,-85.2766418,120750.0,3651.0,3313.0,0.0,66.0,27.0034,37.4786,2,29.0087,36.7376,0,2.0053,-0.741,2
nc,37071032802,37071032600,19,0.0000045134,35.2335536,-81.1810375,35.2525577,-81.1315668,33357.0,3755.0,2106.0,705.0,672.0,7.0109,7.5194,0,7.0109,7.5194,0,0.0,0.0,0
nc,37147001305,37147000501,74,0.0000175786,35.5471781,-77.3605601,35.5710281,-77.3829534,75801.0,4019.0,2743.0,939.0,44.0,4.8682,6.5151,0,4.8682,6.5151,0,0.0,0.0,0
mo,29127960900,29189215001,4,0.0000016723,39.6955862,-91.3948301,38.7062141,-90.4343472,50859.0,3227.0,2787.0,180.0,0.0,162.3328,109.3483,14,172.0487,140.3661,2,9.7159,31.0178,12
oh,39049006933,39085204400,1,0.0000002065,40.0634418,-82.9653429,41.7233539,-81.2356385,39209.0,6405.0,772.0,3972.0,268.0,260.9495,167.0952,17,262.3097,180.4015,3,1.3602,13.3063,14
tn,47093006104,47093001900,5,0.0000018185,36.0361522,-84.0282666,35.9960373,-83.8876554,80881.0,6454.0,5754.0,47.0,375.0,19.4014,18.1246,2,20.2319,18.928,0,0.8305,0.8034,2
tx,48113018137,48113018204,6,0.0000004852,32.862001,-96.5606065,32.901842,-96.6257093,67891.0,4837.0,1930.0,992.0,1275.0,11.252,13.3688,5,11.0209,15.6642,0,-0.2311,2.2955,5
fl,12011010504,12011030100,3,0.0000003409,26.3165005,-80.215497,26.2689513,-80.090733,116271.0,5141.0,3084.0,486.0,880.0,18.1378,18.1526,1,18.0461,18.7228,0,-0.0917,0.5702,1
az,04013082023,04013616700,6,0.0000020849,33.4696274,-112.298403,33.6617256,-112.0742002,94206.0,5628.0,1828.0,482.0,2608.0,41.0229,29.6571,0,41.0229,29.6571,0,0.0,0.0,0
fl,12071001709,12095017018,1,0.0000001136,26.5305646,-81.8801332,28.4154317,-81.4107737,73000.0,2456.0,1725.0,222.0,192.0,247.0023,189.1119,28,286.7207,262.6664,1,39.7184,73.5546,27
wa,53053070315,53053071207,25,0.0000078442,47.2466147,-122.1799036,47.1609922,-122.2813728,153717.0,6701.0,4411.0,169.0,565.0,18.6901,22.8396,4,19.6244,25.1563,0,0.9342,2.3167,4
va,51153900904,51059452501,86,0.0000260794,38.5604161,-77.2885287,38.8091897,-77.170137,147500.0,6634.0,1561.0,2487.0,703.0,33.4189,30.2552,3,36.6233,27.9449,0,3.2044,-2.3102,3
wa,53001950100,53021020700,8,0.0000025101,47.1505125,-118.3983272,46.5091907,-118.6934019,65625.0,2456.0,2051.0,33.0,201.0,93.4095,74.9804,0,93.4095,74.9804,0,0.0,0.0,0
ca,06037533805,06073019905,1,0.0000000594,33.9745955,-118.1751119,33.1575865,-117.2317328,65987.0,3816.0,35.0,98.0,3645.0,142.1851,96.2693,5,145.1539,98.7632,0,2.9688,2.4939,5
oh,39103416300,39103415300,16,0.0000033038,41.2724643,-81.8210041,41.2496287,-81.8325006,115533.0,2735.0,2128.0,354.0,191.0,4.4979,7.7569,0,4.4979,7.7569,0,0.0,0.0,0
tx,48073950100,48423001702,8,0.0000006469,32.0138829,-95.0659998,32.4433681,-95.274724,78171.0,4025.0,2497.0,243.0,1197.0,61.2071,62.1137,1,61.9963,65.7772,0,0.7892,3.6635,1
pa,42011010905,42011012101,18,0.0000034891,40.3202511,-75.9934502,40.3259079,-75.8638163,77941.0,5021.0,3300.0,267.0,1307.0,12.5881,12.7789,0,12.5881,12.7789,0,0.0,0.0,0
wa,53065951100,53065950700,77,0.0000241601,48.1013646,-117.854351,48.2816902,-117.7266984,52841.0,4031.0,3670.0,92.0,78.0,33.5563,38.4532,0,33.5563,38.4532,0,0.0,0.0,0
ny,36081016300,36061003700,9,0.0000011121,40.7563079,-73.909882,40.7266923,-74.0097605,40313.0,4169.0,667.0,631.0,2285.0,11.593,17.3822,4,11.8936,17.9394,2,0.3006,0.5572,2
wa,53059950200,53011040706,3,0.0000009413,45.6637841,-122.084759,45.6739861,-122.5386907,94620.0,4887.0,3799.0,3.0,647.0,52.4868,65.6232,0,52.4868,65.6232,0,0.0,0.0,0
fl,12086010622,12086003606,79,0.0000089773,25.5606047,-80.3668532,25.7753522,-80.1993572,62238.0,4432.0,207.0,1531.0,2584.0,32.0009,29.7908,5,32.4997,32.3618,0,0.4988,2.571,5
az,04019004437,04019004078,2,0.0000006950,32.3719004,-111.1126771,32.2004871,-110.8095105,105379.0,3384.0,1454.0,52.0,1552.0,39.5683,34.5174,9,40.7633,36.9678,1,1.195,2.4504,8
mo,29189221627,29189221425,3,0.0000012543,38.6332669,-90.640761,38.5124681,-90.4840677,241726.0,6355.0,4664.0,147.0,322.0,29.2103,33.1362,4,39.1265,37.3918,0,9.9162,4.2555,4
va,51047930204,51810043800,1,0.0000003032,38.465479,-78.0091787,36.8724968,-75.9943668,113264.0,1748.0,1481.0,75.0,97.0,295.3776,218.8074,10,306.5433,224.3255,0,11.1657,5.5181,10
mo,29189222100,29095015500,3,0.0000012543,38.5646044,-90.6549295,39.12826,-94.5062356,138750.0,5196.0,4020.0,23.0,373.0,372.8094,236.2944,24,397.603,342.9172,1,24.7936,106.6228,23
fl,12011020308,12061050102,2,0.0000002273,26.2779435,-80.2293554,27.6273223,-80.4113634,55586.0,6344.0,1003.0,3158.0,1832.0,167.3255,113.0732,11,185.4344,133.4603,1,18.1089,20.3871,10
tn,47003950500,47037015404,7,0.0000025459,35.5189839,-86.4340387,36.197633,-86.614497,47353.0,6919.0,4504.0,613.0,1637.0,89.891,72.3102,3,92.3121,81.2529,0,2.4212,8.9427,3
nc,37179020203,37035011506,1,0.0000002375,35.1743251,-80.5614853,35.5566814,-81.0120491,122917.0,4450.0,3742.0,324.0,213.0,78.8398,67.3234,5,79.494,72.1797,0,0.6543,4.8563,5
tn,47157020653,47157000300,2,0.0000007274,35.2611383,-89.8265832,35.1768246,-90.0293407,143750.0,3947.0,2104.0,1793.0,0.0,24.3388,19.9073,4,26.1814,26.987,0,1.8426,7.0798,4
tx,48135002702,48135003003,99,0.0000080058,31.8653008,-102.5425068,31.7584573,-102.3154748,86725.0,8368.0,2944.0,5.0,5419.0,36.7147,45.092,3,37.0897,49.1509,0,0.3751,4.059,3
