state,h_tract,w_tract,workers,flow_share,h_lat,h_lon,w_lat,w_lon,median_income,pop_total,nh_white,nh_black,hispanic
wa,53067010600,53067011200,149,0.0000467514,47.0561786,-122.9244125,47.0464928,-122.816103,67083.0,6507.0,4281.0,191.0,846.0
wa,53035092902,53033021802,4,0.0000012551,47.4341433,-122.6417881,47.7674648,-122.1726215,89095.0,5690.0,4318.0,101.0,816.0
wa,53047940200,53047970601,112,0.0000351420,48.3137148,-119.2881283,48.4347957,-119.5084098,49276.0,2931.0,785.0,95.0,751.0
wa,53033021802,53033032321,17,0.0000053341,47.7674648,-122.1726215,47.7180124,-122.1262416,130568.0,6187.0,3856.0,43.0,683.0
wa,53015000400,53015002100,248,0.0000778145,46.1377561,-122.9451253,46.1325245,-122.925376,50737.0,4157.0,3659.0,0.0,288.0
wa,53033023000,53033007302,83,0.0000260427,47.6217389,-122.1029997,47.6163784,-122.3341111,177000.0,7249.0,3665.0,93.0,720.0
wa,53077000302,53005011701,1,0.0000003138,46.6099193,-120.5523085,46.2160513,-119.777795,49083.0,2514.0,829.0,27.0,1609.0
wa,53033030006,53033028802,15,0.0000047065,47.3240403,-122.3041394,47.424928,-122.2883103,52224.0,4612.0,1166.0,1035.0,1801.0
wa,53067012620,53067010510,16,0.0000050203,46.8166888,-122.8190701,47.0417218,-122.9441939,71944.0,4640.0,4018.0,46.0,174.0
wa,53061052207,53061052108,40,0.0000125507,47.9021504,-121.8778153,47.8311543,-122.1027753,137398.0,6669.0,5256.0,3.0,815.0
wa,53033024904,53033008101,4,0.0000012551,47.5461877,-122.1463703,47.6074716,-122.3427956,246932.0,2999.0,887.0,126.0,19.0
wa,53067012720,53041970800,71,0.0000222775,46.7921442,-123.085357,46.6688813,-122.9267598,91385.0,7475.0,5153.0,24.0,1350.0
wa,53029971000,53067010100,11,0.0000034514,48.2250409,-122.7506173,47.0452755,-122.9023537,86893.0,5331.0,4610.0,65.0,413.0
wa,53061041202,53033021802,18,0.0000056478,47.9282413,-122.2252643,47.7674648,-122.1726215,84401.0,6128.0,2807.0,1089.0,1301.0
wa,53005011002,53063010304,1,0.0000003138,46.2041758,-119.169451,47.9951067,-117.4255461,51924.0,5150.0,2797.0,63.0,1858.0
wa,53017950800,53007960600,69,0.0000216500,47.3960556,-120.2643556,47.5090841,-120.4640038,78645.0,6435.0,3452.0,62.0,2727.0
wa,53033022604,53033007302,108,0.0000338869,47.6762219,-122.1739912,47.6163784,-122.3341111,176818.0,4872.0,3137.0,102.0,221.0
wa,53033025401,53033026200,115,0.0000360833,47.4977587,-122.1813358,47.4591441,-122.2435898,79423.0,3498.0,1147.0,326.0,1299.0
wa,53033032324,53033022803,669,0.0002099108,47.6855267,-122.1199841,47.643933,-122.1312723,153007.0,6592.0,3324.0,245.0,595.0
wa,53027001500,53053072405,1,0.0000003138,46.9876457,-124.0081419,47.2955826,-122.6748896,45783.0,4098.0,3286.0,100.0,257.0
wa,53033024301,53033022803,100,0.0000313768,47.5820446,-122.2335462,47.643933,-122.1312723,99000.0,4706.0,3115.0,124.0,177.0
wa,53033028700,53033027901,13,0.0000040790,47.4212394,-122.3278018,47.4629628,-122.3529063,132936.0,5370.0,3214.0,271.0,458.0
wa,53033020500,53061050300,2,0.0000006275,47.7562524,-122.3138057,47.8281986,-122.3577383,124803.0,7498.0,4071.0,338.0,812.0
wa,53033023604,53033022803,327,0.0001026021,47.5993994,-122.1538559,47.643933,-122.1312723,125000.0,6238.0,2600.0,254.0,597.0
wa,53053071305,53033009801,1,0.0000003138,47.1506823,-122.3862318,47.5762555,-122.383143,84375.0,4043.0,2471.0,172.0,762.0
wa,53033030700,53033010001,1,0.0000003138,47.2971234,-122.2215759,47.5679917,-122.3049847,61269.0,4499.0,1603.0,621.0,1098.0
wa,53053061200,53053940002,67,0.0000210225,47.2490842,-122.4745331,47.2491493,-122.3641906,90007.0,4876.0,3417.0,463.0,348.0
wa,53011040510,53011040513,21,0.0000065891,45.6128877,-122.3273968,45.5858985,-122.3316098,125375.0,5446.0,4850.0,0.0,274.0
wa,53067012320,53005010600,1,0.0000003138,47.0275683,-122.6839154,46.2600123,-119.2649214,82927.0,3123.0,2005.0,62.0,341.0
wa,53061041304,53033027701,1,0.0000003138,47.9448887,-122.2664436,47.4509608,-122.4764915,130750.0,2771.0,2111.0,53.0,207.0
wa,53053940010,53053061400,37,0.0000116094,47.2059958,-122.301554,47.2502437,-122.4483265,85708.0,4654.0,2954.0,337.0,454.0
wa,53033032008,53033023806,7,0.0000021964,47.364506,-122.0492466,47.6192524,-122.1925281,136607.0,4645.0,3876.0,11.0,165.0
wa,53053072503,53053071207,6,0.0000018826,47.3845558,-122.6606476,47.1609922,-122.2813728,100329.0,4689.0,4132.0,19.0,296.0
wa,53033030501,53061040500,1,0.0000003138,47.3273852,-122.2353377,47.9849396,-122.1815113,30327.0,2699.0,1639.0,286.0,273.0
wa,53053060700,53035081100,3,0.0000009413,47.261373,-122.4785267,47.5651325,-122.6577561,118596.0,6547.0,5166.0,87.0,481.0
wa,53027000600,53067011626,7,0.0000021964,47.0400218,-123.2725012,47.0078141,-122.8357171,78750.0,4500.0,3705.0,103.0,359.0
wa,53033009802,53033029206,53,0.0000166297,47.5672342,-122.3830567,47.4144378,-122.2433601,123529.0,3970.0,3064.0,230.0,223.0
wa,53037975300,53037975600,608,0.0001907710,47.136491,-120.326724,46.9829953,-120.5539575,102220.0,5699.0,4968.0,43.0,266.0
wa,53033008800,53033008600,31,0.0000097268,47.6073299,-122.2976324,47.6071013,-122.3166895,128110.0,4274.0,2686.0,709.0,430.0
wa,53033032223,53033007202,23,0.0000072167,47.5645237,-122.0151668,47.61536,-122.340578,204500.0,4302.0,2584.0,1.0,98.0
wa,53067010910,53067010100,532,0.0001669246,47.0150857,-122.928073,47.0452755,-122.9023537,78958.0,7735.0,4958.0,222.0,773.0
wa,53053071703,53033026200,41,0.0000128645,47.1709835,-122.463994,47.4591441,-122.2435898,57149.0,3966.0,1402.0,757.0,1080.0
wa,53033006000,53033022701,22,0.0000069029,47.6432313,-122.3527936,47.6548917,-122.2056786,132917.0,6251.0,4303.0,185.0,537.0
wa,53001950500,53001950100,18,0.0000056478,46.8105682,-119.1599135,47.1505125,-118.3983272,64711.0,5920.0,1194.0,6.0,4633.0
wa,53061051928,53033022605,11,0.0000034514,47.8434034,-122.2480848,47.6914611,-122.1557449,94294.0,5939.0,2352.0,83.0,1385.0
wa,53067011300,53067012412,8,0.0000025101,47.0249695,-122.8350725,46.9295158,-122.5977626,68076.0,4929.0,3410.0,43.0,622.0
wa,53005010817,53033024301,1,0.0000003138,46.2338368,-119.2894844,47.5820446,-122.2335462,120673.0,6570.0,4893.0,0.0,756.0
wa,53033028200,53033032102,1,0.0000003138,47.4656308,-122.2755633,47.4851507,-121.9657839,68588.0,5150.0,1583.0,1156.0,1161.0
wa,53053071707,53053072105,12,0.0000037652,47.1547542,-122.442304,47.1871468,-122.553261,70654.0,2471.0,1764.0,253.0,109.0
wa,53033030101,53033027300,4,0.0000012551,47.3332218,-122.3577607,47.480596,-122.2985241,100217.0,3824.0,1738.0,503.0,214.0
wa,53073010408,53057952500,8,0.0000025101,48.9776261,-122.638775,48.4170171,-122.3390553,104075.0,2918.0,2551.0,0.0,159.0
wa,53063000900,53063011203,52,0.0000163159,47.7077302,-117.4716375,47.7414914,-117.3765629,77851.0,6330.0,5340.0,73.0,242.0
wa,53061051301,53033000602,16,0.0000050203,47.7991968,-122.2900604,47.7188129,-122.3363779,95833.0,3778.0,1885.0,201.0,610.0
wa,53053070315,53033029507,16,0.0000050203,47.2466147,-122.1799036,47.3671453,-122.1743525,153717.0,6701.0,4411.0,169.0,565.0
wa,53061052706,53061052505,18,0.0000056478,48.0086872,-122.1211573,47.9878895,-122.1229998,123026.0,6280.0,4335.0,165.0,1019.0
wa,53033000403,53033032316,1,0.0000003138,47.7279716,-122.3536298,47.6392224,-122.071245,50438.0,3298.0,2290.0,107.0,168.0
wa,53033001400,53033008200,90,0.0000282391,47.7078795,-122.3674088,47.6102887,-122.3318896,125071.0,5201.0,3999.0,15.0,319.0
wa,53011042700,53011041312,19,0.0000059616,45.6336351,-122.6320231,45.6634143,-122.5441662,51493.0,4592.0,2506.0,150.0,1511.0
wa,53077000600,53077000100,379,0.0001189181,46.6074848,-120.5226786,46.6030436,-120.5074959,31735.0,5679.0,1222.0,107.0,3794.0
wa,53061052112,53033008200,13,0.0000040790,47.8015401,-122.0714441,47.6102887,-122.3318896,178636.0,2929.0,2634.0,33.0,76.0
wa,53005010816,53005011702,20,0.0000062754,46.2044214,-119.2192099,46.196086,-119.7565468,94107.0,5091.0,4378.0,18.0,525.0
wa,53033032003,53077000301,1,0.0000003138,47.4409399,-121.9259862,46.6182424,-120.5387557,146250.0,5661.0,4532.0,35.0,532.0
wa,53005010100,53005010819,392,0.0001229971,46.3162074,-119.2644955,46.2423256,-119.2784689,101667.0,4996.0,4245.0,9.0,253.0
wa,53063010401,53073010302,1,0.0000003138,47.6411651,-117.5927146,48.9512958,-122.4557754,54195.0,8884.0,5219.0,476.0,1065.0
wa,53039950200,53039950301,68,0.0000213362,45.7833556,-121.1252466,45.7286298,-121.4950511,56136.0,4548.0,3923.0,34.0,255.0
wa,53057951501,53055960400,5,0.0000015688,48.5077599,-122.2239557,48.5310963,-122.9881138,45920.0,3316.0,1978.0,32.0,1054.0
wa,53033022802,53033026200,24,0.0000075304,47.6634066,-122.1350036,47.4591441,-122.2435898,165028.0,6234.0,3643.0,42.0,224.0
wa,53033032402,53033004102,8,0.0000025101,47.705579,-121.9488126,47.6737465,-122.25175,134878.0,7302.0,5432.0,50.0,914.0
wa,53061041000,53033004102,8,0.0000025101,47.9602219,-122.2134422,47.6737465,-122.25175,74340.0,5463.0,3792.0,451.0,709.0
wa,53061052810,53033032331,7,0.0000021964,48.0800788,-122.1510715,47.6723963,-122.1210863,118217.0,4146.0,3192.0,0.0,525.0
wa,53067010200,53067010100,445,0.0001396268,47.0610404,-122.8812859,47.0452755,-122.9023537,97910.0,5118.0,4080.0,61.0,369.0
wa,53067011627,53067011821,5,0.0000015688,47.0338748,-122.7692398,46.9299079,-122.9227614,62188.0,2413.0,1619.0,132.0,88.0
wa,53033025304,53033024800,40,0.0000125507,47.5178634,-122.2078846,47.5743868,-122.1520699,124167.0,4132.0,2409.0,240.0,106.0
wa,53061053301,53061042006,13,0.0000040790,48.2560314,-122.3660164,47.8941067,-122.2989261,87375.0,8001.0,6964.0,0.0,230.0
wa,53033025202,53033029206,66,0.0000207087,47.5121074,-122.1764378,47.4144378,-122.2433601,105405.0,5083.0,1953.0,122.0,1200.0
wa,53005010811,53005010819,235,0.0000737355,46.220779,-119.3136901,46.2423256,-119.2784689,191023.0,5632.0,4124.0,79.0,322.0
wa,53005010300,53005011505,19,0.0000059616,46.2865938,-119.3089064,46.1851267,-119.1701779,85786.0,5744.0,3967.0,115.0,1443.0
wa,53011040706,53033030501,5,0.0000015688,45.6739861,-122.5386907,47.3273852,-122.2353377,67878.0,4436.0,2664.0,2.0,1045.0
wa,53053062802,53067010100,19,0.0000059616,47.1940032,-122.496469,47.0452755,-122.9023537,79462.0,4259.0,2354.0,542.0,320.0
wa,53033009702,53033008500,94,0.0000294942,47.5719337,-122.3960103,47.6049717,-122.3249555,154738.0,5972.0,5067.0,83.0,328.0
wa,53053071408,53053072802,6,0.0000018826,47.1098273,-122.4204449,47.0988979,-122.6379447,88990.0,3890.0,2182.0,363.0,777.0
wa,53061052506,53061052204,22,0.0000069029,47.9849865,-122.108408,47.8652822,-122.0178334,98093.0,5403.0,3737.0,136.0,832.0
wa,53061041303,53061041805,37,0.0000116094,47.9408129,-122.2465473,47.914062,-122.2228507,100148.0,4761.0,2557.0,244.0,971.0
wa,53043960400,53063001100,4,0.0000012551,47.397694,-118.3662834,47.6930083,-117.4451693,58571.0,3067.0,2676.0,15.0,200.0
wa,53033030313,53033029203,17,0.0000053341,47.3002007,-122.3138424,47.3862784,-122.2313781,50929.0,5316.0,1444.0,947.0,1042.0
wa,53033003100,53033022402,1,0.0000003138,47.6877574,-122.3964308,47.6839644,-122.2157333,179039.0,6729.0,5386.0,47.0,263.0
wa,53033005202,53033003602,1,0.0000003138,47.6567013,-122.3203201,47.6801362,-122.3218336,44532.0,3223.0,1316.0,103.0,129.0
wa,53025010700,53025010600,106,0.0000332594,47.0474885,-119.6084876,47.2361863,-119.8562646,69327.0,3154.0,1881.0,8.0,1181.0
wa,53061042004,53033008401,23,0.0000072167,47.867725,-122.281908,47.6123725,-122.3226009,118359.0,5168.0,3205.0,87.0,188.0
wa,53033032207,53033032313,22,0.0000069029,47.5834873,-122.0602972,47.670391,-122.0891329,204107.0,3660.0,2260.0,10.0,110.0
wa,53011040712,53011040909,7,0.0000021964,45.688754,-122.5161869,45.7167412,-122.674888,102095.0,6811.0,4504.0,16.0,1460.0
wa,53033023807,53061041906,9,0.0000028239,47.6139313,-122.1999085,47.9162827,-122.261052,157153.0,6027.0,2476.0,282.0,289.0
wa,53053071309,53053071806,2,0.0000006275,47.1150433,-122.3403114,47.1444505,-122.5052549,90076.0,4382.0,2954.0,295.0,571.0
wa,53029972100,53061940001,6,0.0000018826,47.9375721,-122.3934862,48.0752244,-122.2219406,86625.0,3830.0,3436.0,1.0,65.0
wa,53033032800,53061041805,5,0.0000015688,47.6530738,-121.4312774,47.914062,-122.2228507,117656.0,2633.0,2512.0,7.0,58.0
wa,53033031704,53033011602,3,0.0000009413,47.3485347,-122.1451843,47.5338344,-122.3952427,115917.0,6515.0,3189.0,403.0,1039.0
wa,53063001800,53063002400,39,0.0000122370,47.6791825,-117.3847468,47.6667098,-117.4230915,37380.0,2989.0,2382.0,4.0,118.0
wa,53033030102,53035081100,1,0.0000003138,47.338177,-122.3285768,47.5651325,-122.6577561,114306.0,3390.0,2574.0,0.0,106.0
wa,53075000300,53075000201,1112,0.0003489100,46.702024,-117.2670001,46.7943975,-117.2247486,93713.0,6623.0,4694.0,142.0,408.0
wa,53053072405,53053072315,2,0.0000006275,47.2955826,-122.6748896,47.1985927,-122.5826736,156063.0,4102.0,3143.0,2.0,477.0
wa,53053070311,53053940002,51,0.0000160022,47.1573307,-122.1379143,47.2491493,-122.3641906,121275.0,5398.0,4122.0,0.0,804.0
wa,53057951502,53057951000,11,0.0000034514,48.5257242,-122.2570716,48.5742015,-121.9747479,84717.0,3910.0,3097.0,0.0,500.0
wa,53061041606,53033008500,28,0.0000087855,47.8857346,-122.1969528,47.6049717,-122.3249555,91063.0,7476.0,4411.0,323.0,1177.0
wa,53005010701,53021020401,5,0.0000015688,46.2773951,-119.4426007,46.2258421,-119.1170358,89938.0,2122.0,1525.0,0.0,301.0
wa,53033029003,53053072801,1,0.0000003138,47.3825199,-122.3057587,47.1062582,-122.6616084,75987.0,5712.0,2111.0,884.0,1390.0
wa,53033026802,53033023807,37,0.0000116094,47.497829,-122.3413234,47.6139313,-122.1999085,79587.0,6320.0,1985.0,312.0,1772.0
wa,53033007302,53033007303,699,0.0002193238,47.6163784,-122.3341111,47.6219789,-122.335832,144315.0,4783.0,1696.0,449.0,482.0
wa,53033027902,53033007303,30,0.0000094130,47.4668558,-122.341531,47.6219789,-122.335832,64931.0,3695.0,2136.0,132.0,736.0
wa,53065951100,53063010401,15,0.0000047065,48.1013646,-117.854351,47.6411651,-117.5927146,52841.0,4031.0,3670.0,92.0,78.0
wa,53053071412,53061041303,2,0.0000006275,47.0942447,-122.3847267,47.9408129,-122.2465473,101827.0,6847.0,3905.0,355.0,1479.0
wa,53039950200,53005011402,1,0.0000003138,45.7833556,-121.1252466,46.1802944,-119.1162809,56136.0,4548.0,3923.0,34.0,255.0
wa,53061042005,53061041906,208,0.0000652637,47.8851799,-122.3162347,47.9162827,-122.261052,180938.0,5173.0,2978.0,31.0,174.0
wa,53033022902,53033032331,67,0.0000210225,47.6403935,-122.102278,47.6723963,-122.1210863,177365.0,6721.0,4298.0,117.0,151.0
wa,53053071205,53053061400,43,0.0000134920,47.1871648,-122.3417554,47.2502437,-122.4483265,119453.0,4767.0,4074.0,89.0,241.0
wa,53061052208,53033032331,20,0.0000062754,47.85613,-121.9858885,47.6723963,-122.1210863,75792.0,4332.0,3285.0,62.0,669.0
wa,53063014200,53033008200,16,0.0000050203,47.3660074,-117.6307756,47.6102887,-122.3318896,72473.0,3861.0,3346.0,50.0,266.0
wa,53025011406,53057952100,1,0.0000003138,46.735055,-119.6366034,48.4045311,-122.4384327,82353.0,3196.0,1203.0,0.0,1906.0
wa,53077001801,53005011802,74,0.0000232188,46.3531939,-119.9208151,46.3904621,-119.8020852,65490.0,4310.0,1108.0,136.0,2959.0
wa,53009002100,53009001200,83,0.0000260427,48.0787098,-123.1003374,48.1050381,-123.4102091,42699.0,3834.0,2802.0,72.0,497.0
wa,53077000402,53075000400,2,0.0000006275,46.606542,-120.6139281,46.6768991,-117.1132022,94000.0,2508.0,1938.0,0.0,490.0
wa,53073000302,53057951800,12,0.0000037652,48.7836545,-122.4964097,48.4662776,-122.3422279,42050.0,3269.0,2233.0,52.0,551.0
wa,53011042700,53011042602,54,0.0000169435,45.6336351,-122.6320231,45.6311417,-122.6530924,51493.0,4592.0,2506.0,150.0,1511.0
wa,53001950500,53021020802,28,0.0000087855,46.8105682,-119.1599135,46.6193888,-118.8472856,64711.0,5920.0,1194.0,6.0,4633.0
wa,53053072409,53033029206,14,0.0000043928,47.2832879,-122.6150486,47.4144378,-122.2433601,122250.0,2497.0,2061.0,5.0,185.0
wa,53053061800,53077001400,1,0.0000003138,47.2267872,-122.4518338,46.5616817,-120.4803555,75714.0,2805.0,1462.0,397.0,291.0
wa,53035091702,53033004901,4,0.0000012551,47.6263371,-122.6167556,47.6613804,-122.3513529,82531.0,4398.0,3055.0,135.0,280.0
wa,53053061300,53033007202,3,0.0000009413,47.2500153,-122.4589966,47.61536,-122.340578,69678.0,5087.0,2650.0,714.0,923.0
wa,53073000903,53073000502,79,0.0000247877,48.7474655,-122.4522364,48.7562268,-122.4852835,44400.0,4450.0,3347.0,20.0,799.0
wa,53061052502,53033032331,20,0.0000062754,47.9347064,-122.1187816,47.6723963,-122.1210863,129028.0,5334.0,4498.0,130.0,279.0
wa,53061041805,53061051930,5,0.0000015688,47.914062,-122.2228507,47.8189812,-122.2626598,77500.0,6423.0,3276.0,258.0,1905.0
wa,53073010409,53073010407,31,0.0000097268,48.989081,-122.7488948,48.9109557,-122.6541318,75239.0,3949.0,2646.0,153.0,642.0
wa,53053062901,53053940010,10,0.0000031377,47.2126892,-122.4783941,47.2059958,-122.301554,53016.0,4114.0,1748.0,936.0,566.0
wa,53053072407,53033021904,3,0.0000009413,47.2984283,-122.5635099,47.7229154,-122.1615736,100882.0,5610.0,4438.0,127.0,432.0
wa,53033031912,53033028801,7,0.0000021964,47.4879638,-122.1052429,47.4207125,-122.3085621,96970.0,3817.0,3016.0,52.0,332.0
wa,53053073111,53053073407,108,0.0000338869,47.1222681,-122.2774266,47.1983845,-122.2976951,92000.0,5201.0,3559.0,240.0,942.0
wa,53033030503,53053940004,1,0.0000003138,47.3427791,-122.2131216,47.2050049,-122.3726612,68927.0,5599.0,2287.0,971.0,1026.0
wa,53033030204,53033026400,9,0.0000028239,47.3284826,-122.3216107,47.5090918,-122.3112029,71612.0,3911.0,1991.0,400.0,512.0
wa,53053073115,53033029805,3,0.0000009413,47.0394147,-122.3483495,47.3399246,-122.2716387,113043.0,4525.0,3338.0,80.0,445.0
wa,53033010401,53033030310,3,0.0000009413,47.5532124,-122.2955882,47.2901057,-122.3495936,133784.0,4517.0,1156.0,670.0,528.0
wa,53065951100,53065950700,77,0.0000241601,48.1013646,-117.854351,48.2816902,-117.7266984,52841.0,4031.0,3670.0,92.0,78.0
wa,53033029902,53061041906,20,0.0000062754,47.3205788,-122.2617029,47.9162827,-122.261052,145644.0,5694.0,2939.0,228.0,588.0
wa,53033032207,53033007202,14,0.0000043928,47.5834873,-122.0602972,47.61536,-122.340578,204107.0,3660.0,2260.0,10.0,110.0
wa,53033022501,53033008200,33,0.0000103543,47.6842794,-122.1881832,47.6102887,-122.3318896,166174.0,4627.0,3138.0,252.0,366.0
wa,53061052210,53033023807,16,0.0000050203,47.8499213,-121.9792683,47.6139313,-122.1999085,90000.0,2233.0,1675.0,8.0,377.0
wa,53027000401,53027000800,29,0.0000090993,47.1868202,-123.579715,46.9759589,-123.7060719,80875.0,2872.0,2724.0,0.0,68.0
wa,53033032223,53033004701,5,0.0000015688,47.5645237,-122.0151668,47.6654796,-122.3828943,204500.0,4302.0,2584.0,1.0,98.0
wa,53033023805,53033022803,323,0.0001013471,47.6192553,-122.2016602,47.643933,-122.1312723,157183.0,3425.0,1309.0,31.0,245.0
wa,53033021000,53061042006,8,0.0000025101,47.7396007,-122.3357847,47.8941067,-122.2989261,112702.0,5813.0,3449.0,862.0,199.0
wa,53033030503,53053073120,2,0.0000006275,47.3427791,-122.2131216,47.1162168,-122.300881,68927.0,5599.0,2287.0,971.0,1026.0
wa,53067012422,53053073200,6,0.0000018826,46.9630911,-122.6049433,46.8389981,-122.1303032,75745.0,6970.0,5407.0,92.0,610.0
wa,53063001400,53063001800,21,0.0000065891,47.6909025,-117.4033144,47.6791825,-117.3847468,52500.0,6986.0,4884.0,343.0,779.0
wa,53061050501,53061041605,2,0.0000006275,47.8065533,-122.3819714,47.9016683,-122.195362,78197.0,3150.0,2731.0,0.0,113.0
wa,53061041812,53053062600,5,0.0000015688,47.8750633,-122.2668852,47.2203846,-122.4773836,62800.0,5476.0,2702.0,191.0,561.0
wa,53073000301,53073000401,151,0.0000473790,48.770754,-122.5122992,48.7726585,-122.4796857,65719.0,4701.0,4095.0,0.0,273.0
wa,53033022901,53033022803,279,0.0000875413,47.6366049,-122.1183889,47.643933,-122.1312723,182985.0,3176.0,1924.0,19.0,100.0
wa,53049950200,53049950302,272,0.0000853449,46.7440073,-123.6825273,46.6484917,-123.8036041,67842.0,5026.0,3650.0,0.0,514.0
wa,53067011422,53067011200,167,0.0000523993,47.0131029,-122.7925036,47.0464928,-122.816103,101935.0,4050.0,3362.0,52.0,214.0
wa,53011042300,53011041317,14,0.0000043928,45.6357131,-122.679122,45.6322157,-122.5524532,50960.0,3605.0,2930.0,69.0,157.0
wa,53015000705,53053940002,12,0.0000037652,46.1675495,-123.003619,47.2491493,-122.3641906,72750.0,3791.0,2649.0,0.0,462.0
wa,53073000401,53073010702,6,0.0000018826,48.7726585,-122.4796857,48.8421114,-122.3180305,79115.0,3262.0,2972.0,0.0,122.0
wa,53061041809,53061052203,8,0.0000025101,47.8917497,-122.2455166,47.8782193,-121.9822044,64797.0,4947.0,2752.0,380.0,630.0
wa,53033032317,53067010100,16,0.0000050203,47.6276165,-122.047985,47.0452755,-122.9023537,212216.0,7012.0,4599.0,0.0,334.0
wa,53057952301,53061052803,36,0.0000112956,48.4355432,-122.3025813,48.1335519,-122.1637626,53512.0,5066.0,2136.0,71.0,2633.0
wa,53033000404,53033020200,9,0.0000028239,47.7309491,-122.3518318,47.7716671,-122.3633577,44214.0,3847.0,1435.0,1280.0,455.0
wa,53071920000,53067010100,5,0.0000015688,46.3553354,-118.5793362,47.0452755,-122.9023537,82857.0,5890.0,3411.0,135.0,2167.0
wa,53033008002,53033007303,227,0.0000712253,47.6120898,-122.3453618,47.6219789,-122.335832,115711.0,4263.0,2204.0,491.0,175.0
wa,53033007501,53033000602,8,0.0000025101,47.6221056,-122.3167948,47.7188129,-122.3363779,74367.0,3924.0,2628.0,179.0,331.0
wa,53061041606,53033021702,2,0.0000006275,47.8857346,-122.1969528,47.7587336,-122.2334798,91063.0,7476.0,4411.0,323.0,1177.0
wa,53033010001,53033007302,40,0.0000125507,47.5679917,-122.3049847,47.6163784,-122.3341111,70509.0,4243.0,1135.0,949.0,484.0
wa,53053072309,53033008002,4,0.0000012551,47.2193054,-122.5672166,47.6120898,-122.3453618,109583.0,6141.0,4463.0,515.0,377.0
wa,53033006702,53033008600,8,0.0000025101,47.6273058,-122.3456689,47.6071013,-122.3166895,129390.0,3086.0,1936.0,151.0,180.0
wa,53033028600,53033010001,9,0.0000028239,47.4329749,-122.3446892,47.5679917,-122.3049847,120750.0,6642.0,5214.0,121.0,345.0
wa,53033002000,53033008102,85,0.0000266703,47.6954718,-122.3118714,47.605282,-122.336012,145352.0,4240.0,3158.0,81.0,143.0
wa,53033032705,53033024800,35,0.0000109819,47.4666205,-121.8050261,47.5743868,-122.1520699,150662.0,3635.0,3104.0,0.0,299.0
wa,53005010300,53005010500,285,0.0000894239,46.2865938,-119.3089064,46.2841983,-119.2819,85786.0,5744.0,3967.0,115.0,1443.0
wa,53053073408,53033030801,25,0.0000078442,47.1994555,-122.3202118,47.2882624,-122.2362214,92213.0,4253.0,3373.0,12.0,393.0
wa,53033030005,53033009900,13,0.0000040790,47.3365978,-122.3028494,47.5794536,-122.3550326,90038.0,6218.0,1959.0,442.0,2313.0
wa,53057951600,53057951502,48,0.0000150609,48.5108524,-122.3163599,48.5257242,-122.2570716,90819.0,4691.0,2912.0,30.0,1449.0
wa,53063012701,53063011702,56,0.0000175710,47.6497419,-117.2289842,47.6819109,-117.2370346,64242.0,4028.0,3261.0,51.0,447.0
wa,53033030201,53033026200,136,0.0000426725,47.3206958,-122.3487088,47.4591441,-122.2435898,87464.0,5972.0,2584.0,802.0,1477.0
wa,53053072105,53053071417,10,0.0000031377,47.1871468,-122.553261,47.0897876,-122.4142409,103333.0,5434.0,3467.0,333.0,427.0
wa,53061051927,53033022701,19,0.0000059616,47.8354357,-122.2381882,47.6548917,-122.2056786,156703.0,6042.0,3525.0,10.0,447.0
wa,53033032706,53061051802,5,0.0000015688,47.4631821,-121.4989644,47.8398339,-122.2736543,149155.0,2859.0,2347.0,36.0,219.0
wa,53011041323,53011041335,9,0.0000028239,45.6112782,-122.5149151,45.6421478,-122.4951183,64028.0,5531.0,2800.0,39.0,1768.0
wa,53033032220,53063004200,1,0.0000003138,47.5468306,-122.0152219,47.6341872,-117.4189252,150458.0,9165.0,4515.0,447.0,479.0
wa,53033022604,53061051937,19,0.0000059616,47.6762219,-122.1739912,47.8028629,-122.1927292,176818.0,4872.0,3137.0,102.0,221.0
wa,53053072109,53037975201,1,0.0000003138,47.1659801,-122.631032,47.0889677,-121.0545057,88056.0,3707.0,2216.0,243.0,613.0
wa,53033001900,53033008102,165,0.0000517717,47.6965229,-122.3262226,47.605282,-122.336012,134602.0,5061.0,3387.0,208.0,189.0
wa,53073010408,53033029902,1,0.0000003138,48.9776261,-122.638775,47.3205788,-122.2617029,104075.0,2918.0,2551.0,0.0,159.0
wa,53053073005,53053073407,52,0.0000163159,46.9714101,-122.3918463,47.1983845,-122.2976951,109665.0,4765.0,3999.0,53.0,127.0
wa,53011041325,53011040411,36,0.0000112956,45.588532,-122.479999,45.7181981,-122.6437631,115682.0,5056.0,3257.0,139.0,332.0
wa,53053940013,53033030204,5,0.0000015688,47.222257,-122.3495232,47.3284826,-122.3216107,121290.0,3796.0,1385.0,506.0,570.0
wa,53035092102,53035091201,54,0.0000169435,47.5109434,-122.7306406,47.6484942,-122.7008884,103267.0,4845.0,3224.0,52.0,706.0
wa,53053060700,53053073501,3,0.0000009413,47.261373,-122.4785267,47.2416946,-122.2721944,118596.0,6547.0,5166.0,87.0,481.0
wa,53061041100,53061041904,21,0.0000065891,47.9446678,-122.2205239,47.916771,-122.238878,95236.0,4929.0,3306.0,185.0,546.0
wa,53061051000,53033023807,28,0.0000087855,47.7926726,-122.3232202,47.6139313,-122.1999085,98059.0,4398.0,2625.0,390.0,675.0
